,num_padres,eps,tau,n_sigmas,discreto,elitismo,ej,index,Mejor
385,6,0.0001,0.2,False,False,False,1,689,2.594366997637001e-05
386,6,0.0001,0.2,False,False,False,2,587,0.00010202113598
387,6,0.0001,0.2,False,False,False,3,406,5.666479082342004e-06
388,6,0.0001,0.2,False,False,True,0,1199,4.01120553993102e-05
389,6,0.0001,0.2,False,False,True,1,1199,1.4702353350592666e-05
390,6,0.0001,0.2,False,False,True,2,1199,8.714664510074403e-06
391,6,0.0001,0.2,False,False,True,3,1199,4.2821450486541085e-05
392,6,0.0001,0.2,False,True,False,0,221,7.294476861509563e-06
393,6,0.0001,0.2,False,True,False,1,714,2.026300517028632e-05
394,6,0.0001,0.2,False,True,False,2,153,2.8328582449446577e-05
395,6,0.0001,0.2,False,True,False,3,186,2.959326986089933e-05
396,6,0.0001,0.2,False,True,True,0,1199,3.952432468469679e-06
397,6,0.0001,0.2,False,True,True,1,1199,2.347999367142508e-07
398,6,0.0001,0.2,False,True,True,2,1199,2.089571849168457e-06
399,6,0.0001,0.2,False,True,True,3,1199,2.0515030432443185e-07
400,6,0.0001,0.2,True,False,False,0,273,2.4848685223821983e-06
401,6,0.0001,0.2,True,False,False,1,244,2.680210859170313e-06
402,6,0.0001,0.2,True,False,False,2,167,4.752543146703961e-06
403,6,0.0001,0.2,True,False,False,3,263,1.8845005709177704e-06
404,6,0.0001,0.2,True,False,True,0,1199,1.3606256861846858e-07
405,6,0.0001,0.2,True,False,True,1,1199,9.238267426989533e-08
406,6,0.0001,0.2,True,False,True,2,1199,9.799124000530517e-08
407,6,0.0001,0.2,True,False,True,3,1199,2.451410290905818e-07
408,6,0.0001,0.2,True,True,False,0,207,7.130727031232395e-06
409,6,0.0001,0.2,True,True,False,1,277,6.375829771211533e-06
410,6,0.0001,0.2,True,True,False,2,176,1.687431353837137e-06
411,6,0.0001,0.2,True,True,False,3,179,3.004433217075958e-06
412,6,0.0001,0.2,True,True,True,0,1199,4.6989367725109165e-08
413,6,0.0001,0.2,True,True,True,1,1199,2.1974596601325958e-08
414,6,0.0001,0.2,True,True,True,2,1199,3.9601556838539024e-08
415,6,0.0001,0.2,True,True,True,3,1199,2.0394899483389453e-08
416,6,0.0001,0.3,False,False,False,0,230,5.864246993869299e-05
417,6,0.0001,0.3,False,False,False,1,450,1.502565476896444e-05
418,6,0.0001,0.3,False,False,False,2,438,2.9413303450057363e-05
419,6,0.0001,0.3,False,False,False,3,261,3.0151876454818003e-06
420,6,0.0001,0.3,False,False,True,0,1199,4.864291662656415e-06
421,6,0.0001,0.3,False,False,True,1,1199,3.494174815773803e-06
422,6,0.0001,0.3,False,False,True,2,1199,3.848473336744278e-06
423,6,0.0001,0.3,False,False,True,3,1199,7.244646589931198e-06
424,6,0.0001,0.3,False,True,False,0,931,2.528022922957769e-05
425,6,0.0001,0.3,False,True,False,1,215,3.0227481346338904e-05
426,6,0.0001,0.3,False,True,False,2,621,4.2126064982317456e-05
427,6,0.0001,0.3,False,True,False,3,185,8.32662773736618e-06
428,6,0.0001,0.3,False,True,True,0,1199,7.909066335017687e-06
429,6,0.0001,0.3,False,True,True,1,1199,5.912206388407147e-06
430,6,0.0001,0.3,False,True,True,2,1199,1.5483499600361817e-05
431,6,0.0001,0.3,False,True,True,3,1199,2.3238356263842543e-06
432,6,0.0001,0.3,True,False,False,0,188,5.091210672073315e-06
433,6,0.0001,0.3,True,False,False,1,289,6.383947496978387e-06
434,6,0.0001,0.3,True,False,False,2,244,2.415197885297869e-06
435,6,0.0001,0.3,True,False,False,3,177,3.2809598505563243e-06
436,6,0.0001,0.3,True,False,True,0,1199,1.9069363210282467e-08
437,6,0.0001,0.3,True,False,True,1,1199,1.40450381285048e-08
438,6,0.0001,0.3,True,False,True,2,1199,9.985343365603848e-09
439,6,0.0001,0.3,True,False,True,3,1199,1.2777450332913352e-08
440,6,0.0001,0.3,True,True,False,0,243,5.39640285310303e-06
441,6,0.0001,0.3,True,True,False,1,233,1.5635644044719011e-06
442,6,0.0001,0.3,True,True,False,2,176,7.329798083691781e-06
443,6,0.0001,0.3,True,True,False,3,159,5.485487653976728e-06
444,6,0.0001,0.3,True,True,True,0,1199,3.3533698903866526e-08
445,6,0.0001,0.3,True,True,True,1,1199,2.844799835587955e-08
446,6,0.0001,0.3,True,True,True,2,1199,2.2951626401439853e-08
447,6,0.0001,0.3,True,True,True,3,1199,5.531724068614535e-08
448,6,0.0001,0.4,False,False,False,0,814,5.406533669749168e-05
449,6,0.0001,0.4,False,False,False,1,337,0.000101766328965
450,6,0.0001,0.4,False,False,False,2,613,4.197647294896592e-05
451,6,0.0001,0.4,False,False,False,3,238,2.69379095560546e-06
452,6,0.0001,0.4,False,False,True,0,1199,2.224316861881225e-06
453,6,0.0001,0.4,False,False,True,1,1199,8.595730516753173e-06
454,6,0.0001,0.4,False,False,True,2,1199,2.13527272295987e-05
455,6,0.0001,0.4,False,False,True,3,1199,1.5042368599175172e-06
456,6,0.0001,0.4,False,True,False,0,537,5.660645297813869e-06
457,6,0.0001,0.4,False,True,False,1,380,3.887245620456322e-06
458,6,0.0001,0.4,False,True,False,2,1199,3.8052154377116025e-05
459,6,0.0001,0.4,False,True,False,3,316,7.332205920757756e-06
460,6,0.0001,0.4,False,True,True,0,1199,3.112560376156372e-05
461,6,0.0001,0.4,False,True,True,1,1199,8.596355989993238e-07
462,6,0.0001,0.4,False,True,True,2,1199,1.1977808585112293e-06
463,6,0.0001,0.4,False,True,True,3,1199,5.42137173776568e-06
464,6,0.0001,0.4,True,False,False,0,234,1.6607961639299033e-06
465,6,0.0001,0.4,True,False,False,1,136,4.07569781815169e-06
466,6,0.0001,0.4,True,False,False,2,237,6.4107470850749394e-06
467,6,0.0001,0.4,True,False,False,3,148,9.8645754300237e-06
468,6,0.0001,0.4,True,False,True,0,1023,7.856837921067925e-09
469,6,0.0001,0.4,True,False,True,1,1199,3.9432998960749634e-08
470,6,0.0001,0.4,True,False,True,2,942,6.03049441695747e-08
471,6,0.0001,0.4,True,False,True,3,1154,3.705588779827173e-08
472,6,0.0001,0.4,True,True,False,0,271,2.248276226528108e-06
473,6,0.0001,0.4,True,True,False,1,195,3.5571410388282223e-06
474,6,0.0001,0.4,True,True,False,2,268,5.493062873188726e-06
475,6,0.0001,0.4,True,True,False,3,262,6.224836310352515e-06
476,6,0.0001,0.4,True,True,True,0,1199,1.1273680894549869e-07
477,6,0.0001,0.4,True,True,True,1,1199,5.163172480168941e-08
478,6,0.0001,0.4,True,True,True,2,1199,7.90931061628249e-08
479,6,0.0001,0.4,True,True,True,3,1199,1.513953744830037e-08
480,6,0.0001,0.5,False,False,False,0,235,5.487108895604945e-05
481,6,0.0001,0.5,False,False,False,1,1199,0.0002210801588874
482,6,0.0001,0.5,False,False,False,2,1199,0.0002163130264334
483,6,0.0001,0.5,False,False,False,3,322,0.0001289480085138
484,6,0.0001,0.5,False,False,True,0,1199,5.273334024689592e-05
485,6,0.0001,0.5,False,False,True,1,1199,2.396675106433668e-05
486,6,0.0001,0.5,False,False,True,2,1199,3.993301909541247e-06
487,6,0.0001,0.5,False,False,True,3,1199,1.684261577612151e-06
488,6,0.0001,0.5,False,True,False,0,200,9.464095277605615e-06
489,6,0.0001,0.5,False,True,False,1,592,3.975926718677391e-06
490,6,0.0001,0.5,False,True,False,2,202,4.217279051643235e-06
491,6,0.0001,0.5,False,True,False,3,1199,4.1509977527820725e-05
492,6,0.0001,0.5,False,True,True,0,1199,2.135156815564905e-05
493,6,0.0001,0.5,False,True,True,1,1199,4.593560678830072e-06
494,6,0.0001,0.5,False,True,True,2,1199,2.645464252639342e-06
495,6,0.0001,0.5,False,True,True,3,1199,1.286433830040536e-05
496,6,0.0001,0.5,True,False,False,0,163,3.803305486930909e-06
497,6,0.0001,0.5,True,False,False,1,139,6.407477098920533e-06
498,6,0.0001,0.5,True,False,False,2,177,1.1614881431023926e-05
499,6,0.0001,0.5,True,False,False,3,228,2.2608755510912527e-06
500,6,0.0001,0.5,True,False,True,0,1199,1.6998377192431353e-08
501,6,0.0001,0.5,True,False,True,1,1001,3.4395590530400584e-08
502,6,0.0001,0.5,True,False,True,2,1199,4.245126783324533e-09
503,6,0.0001,0.5,True,False,True,3,1199,4.0599275255148674e-08
504,6,0.0001,0.5,True,True,False,0,161,6.396192823950871e-06
505,6,0.0001,0.5,True,True,False,1,204,1.1991541103797982e-06
506,6,0.0001,0.5,True,True,False,2,269,5.003232161217539e-06
507,6,0.0001,0.5,True,True,False,3,185,2.142370142957793e-06
508,6,0.0001,0.5,True,True,True,0,1199,1.944174844644e-08
509,6,0.0001,0.5,True,True,True,1,1199,5.6218904221808625e-08
510,6,0.0001,0.5,True,True,True,2,1199,5.119476665027005e-08
511,6,0.0001,0.5,True,True,True,3,1199,1.5095450143641546e-08
512,6,0.001,0.2,False,False,False,0,314,9.857383254157864e-06
513,6,0.001,0.2,False,False,False,1,308,5.969175570566142e-06
514,6,0.001,0.2,False,False,False,2,410,9.132763700916616e-05
515,6,0.001,0.2,False,False,False,3,273,4.598386377106453e-05
516,6,0.001,0.2,False,False,True,0,1199,2.3810241500367197e-05
517,6,0.001,0.2,False,False,True,1,1199,1.3993860537397975e-05
518,6,0.001,0.2,False,False,True,2,1199,5.438167769009216e-05
519,6,0.001,0.2,False,False,True,3,1199,4.036090447772579e-05
520,6,0.001,0.2,False,True,False,0,246,3.0702704513146645e-05
521,6,0.001,0.2,False,True,False,1,233,4.143993534629429e-05
522,6,0.001,0.2,False,True,False,2,477,1.8750794869660576e-05
523,6,0.001,0.2,False,True,False,3,278,2.653618681702132e-05
524,6,0.001,0.2,False,True,True,0,566,2.7629033949219484e-06
525,6,0.001,0.2,False,True,True,1,1199,3.063810193258801e-06
526,6,0.001,0.2,False,True,True,2,1199,4.352200121983368e-06
527,6,0.001,0.2,False,True,True,3,1199,9.380411896496824e-07
528,6,0.001,0.2,True,False,False,0,309,6.316455376744442e-05
529,6,0.001,0.2,True,False,False,1,176,3.308772375827156e-05
530,6,0.001,0.2,True,False,False,2,432,3.178066289252561e-05
531,6,0.001,0.2,True,False,False,3,175,3.690709526543995e-05
532,6,0.001,0.2,True,False,True,0,1199,6.291748047245746e-07
533,6,0.001,0.2,True,False,True,1,1199,2.7555386943853124e-06
534,6,0.001,0.2,True,False,True,2,1199,4.93886334972816e-07
535,6,0.001,0.2,True,False,True,3,1199,3.412347714912873e-07
536,6,0.001,0.2,True,True,False,0,320,3.0506734230843648e-05
537,6,0.001,0.2,True,True,False,1,218,3.3018331011777295e-05
538,6,0.001,0.2,True,True,False,2,186,2.6231068434388957e-05
539,6,0.001,0.2,True,True,False,3,253,3.153783900521221e-05
540,6,0.001,0.2,True,True,True,0,1199,9.92816953510673e-08
541,6,0.001,0.2,True,True,True,1,1199,6.57025455221355e-07
542,6,0.001,0.2,True,True,True,2,1199,3.759775813988621e-07
543,6,0.001,0.2,True,True,True,3,1199,3.791436956913619e-07
544,6,0.001,0.3,False,False,False,0,416,3.6043008522329456e-05
545,6,0.001,0.3,False,False,False,1,356,2.719133394964292e-05
546,6,0.001,0.3,False,False,False,2,468,5.060819173430267e-05
547,6,0.001,0.3,False,False,False,3,232,2.4486312243303894e-05
548,6,0.001,0.3,False,False,True,0,1199,7.750516442699171e-06
549,6,0.001,0.3,False,False,True,1,1199,3.284263496842625e-06
550,6,0.001,0.3,False,False,True,2,1199,6.064185523310608e-06
551,6,0.001,0.3,False,False,True,3,1199,5.6738435516460844e-06
552,6,0.001,0.3,False,True,False,0,424,3.257269271927803e-05
553,6,0.001,0.3,False,True,False,1,276,2.7320898537897684e-05
554,6,0.001,0.3,False,True,False,2,177,3.462973367651803e-05
555,6,0.001,0.3,False,True,False,3,443,2.780543957699185e-05
556,6,0.001,0.3,False,True,True,0,1199,1.4498522220907051e-06
557,6,0.001,0.3,False,True,True,1,1199,1.930268078005116e-06
558,6,0.001,0.3,False,True,True,2,1199,5.837775198887532e-06
559,6,0.001,0.3,False,True,True,3,1199,1.2008936621824925e-05
560,6,0.001,0.3,True,False,False,0,172,4.166804312127656e-05
561,6,0.001,0.3,True,False,False,1,214,6.732707385802313e-05
562,6,0.001,0.3,True,False,False,2,184,4.117186073227878e-05
563,6,0.001,0.3,True,False,False,3,152,5.997925378577946e-05
564,6,0.001,0.3,True,False,True,0,1199,2.803994880319978e-07
565,6,0.001,0.3,True,False,True,1,1199,1.4238807218976438e-07
566,6,0.001,0.3,True,False,True,2,1199,4.568190011758613e-07
567,6,0.001,0.3,True,False,True,3,1199,3.271525665830808e-07
568,6,0.001,0.3,True,True,False,0,129,0.000123912937924
569,6,0.001,0.3,True,True,False,1,174,1.5425871723154858e-05
570,6,0.001,0.3,True,True,False,2,283,7.64428869897758e-05
571,6,0.001,0.3,True,True,False,3,159,4.478831220097946e-05
572,6,0.001,0.3,True,True,True,0,1117,1.9735205806190766e-07
573,6,0.001,0.3,True,True,True,1,1199,6.126117612378723e-07
574,6,0.001,0.3,True,True,True,2,1199,7.569598893880167e-07
575,6,0.001,0.3,True,True,True,3,1199,5.233990059650472e-07
576,6,0.001,0.4,False,False,False,0,381,0.0001526306847248
577,6,0.001,0.4,False,False,False,1,255,5.239531155843885e-05
578,6,0.001,0.4,False,False,False,2,217,3.4142171853661035e-05
579,6,0.001,0.4,False,False,False,3,264,7.728957713939122e-05
580,6,0.001,0.4,False,False,True,0,1199,8.211193485773796e-06
581,6,0.001,0.4,False,False,True,1,1199,1.1952206003135848e-05
582,6,0.001,0.4,False,False,True,2,1199,1.4919245736659203e-06
583,6,0.001,0.4,False,False,True,3,1199,3.363391740520973e-06
584,6,0.001,0.4,False,True,False,0,252,8.476778654242336e-06
585,6,0.001,0.4,False,True,False,1,382,3.986117806253073e-05
586,6,0.001,0.4,False,True,False,2,184,3.5071368017192035e-05
587,6,0.001,0.4,False,True,False,3,163,4.141615777094778e-05
588,6,0.001,0.4,False,True,True,0,1199,1.1202334456613469e-05
589,6,0.001,0.4,False,True,True,1,1063,9.147091141080746e-07
590,6,0.001,0.4,False,True,True,2,1199,9.301801646420587e-06
591,6,0.001,0.4,False,True,True,3,1199,4.444113471842816e-06
592,6,0.001,0.4,True,False,False,0,354,0.0001465426423846
593,6,0.001,0.4,True,False,False,1,218,1.1982060991590642e-05
594,6,0.001,0.4,True,False,False,2,157,3.065748191966534e-06
595,6,0.001,0.4,True,False,False,3,144,2.511766992121936e-05
596,6,0.001,0.4,True,False,True,0,1199,2.97673246024797e-07
597,6,0.001,0.4,True,False,True,1,1199,2.6169174700700744e-07
598,6,0.001,0.4,True,False,True,2,1199,5.950103733420904e-07
599,6,0.001,0.4,True,False,True,3,1199,1.8815774545233085e-07
600,6,0.001,0.4,True,True,False,0,210,7.516464665898146e-05
601,6,0.001,0.4,True,True,False,1,218,6.877669913169315e-05
602,6,0.001,0.4,True,True,False,2,345,0.0001011728231615
603,6,0.001,0.4,True,True,False,3,172,5.85452100772112e-05
604,6,0.001,0.4,True,True,True,0,1199,2.673738643901034e-07
605,6,0.001,0.4,True,True,True,1,1199,2.174323215180522e-07
606,6,0.001,0.4,True,True,True,2,1199,8.225735124875233e-07
607,6,0.001,0.4,True,True,True,3,1199,8.671950529241013e-07
608,6,0.001,0.5,False,False,False,0,210,2.0506951038732585e-05
609,6,0.001,0.5,False,False,False,1,216,5.724364133010183e-05
610,6,0.001,0.5,False,False,False,2,171,3.132249913167846e-05
611,6,0.001,0.5,False,False,False,3,492,6.510725983423107e-05
612,6,0.001,0.5,False,False,True,0,1199,1.2230159035144522e-06
613,6,0.001,0.5,False,False,True,1,1199,1.0577608782633107e-05
614,6,0.001,0.5,False,False,True,2,1199,1.1169920864742825e-06
615,6,0.001,0.5,False,False,True,3,1199,1.1956529434950664e-05
616,6,0.001,0.5,False,True,False,0,337,4.769706568335751e-05
617,6,0.001,0.5,False,True,False,1,172,1.976581205652933e-06
618,6,0.001,0.5,False,True,False,2,230,2.303070911688649e-05
619,6,0.001,0.5,False,True,False,3,263,8.531600304756242e-06
620,6,0.001,0.5,False,True,True,0,1199,2.389853394412748e-06
621,6,0.001,0.5,False,True,True,1,1199,1.8723445003217263e-06
622,6,0.001,0.5,False,True,True,2,1199,4.869744682881151e-07
623,6,0.001,0.5,False,True,True,3,1199,3.286419845701793e-06
624,6,0.001,0.5,True,False,False,0,126,0.0001355303046605
625,6,0.001,0.5,True,False,False,1,218,2.2076072486710268e-05
626,6,0.001,0.5,True,False,False,2,141,0.0001308009003291
627,6,0.001,0.5,True,False,False,3,191,4.997601337604397e-05
628,6,0.001,0.5,True,False,True,0,822,1.7999161416891835e-07
629,6,0.001,0.5,True,False,True,1,1080,1.83034444387762e-07
630,6,0.001,0.5,True,False,True,2,1199,3.0563614089772417e-07
631,6,0.001,0.5,True,False,True,3,933,5.11285066201383e-07
632,6,0.001,0.5,True,True,False,0,185,8.262467751023127e-05
633,6,0.001,0.5,True,True,False,1,189,5.326388540134097e-05
634,6,0.001,0.5,True,True,False,2,166,0.0001063586348203
635,6,0.001,0.5,True,True,False,3,280,2.182285172382061e-05
636,6,0.001,0.5,True,True,True,0,1199,4.356941905466119e-07
637,6,0.001,0.5,True,True,True,1,1199,3.127067672771301e-07
638,6,0.001,0.5,True,True,True,2,1199,1.0430824647389049e-06
639,6,0.001,0.5,True,True,True,3,1199,3.7233726822883003e-07
640,6,1e-05,0.2,False,False,False,0,534,4.180061119202302e-05
641,6,1e-05,0.2,False,False,False,1,439,1.9905499519571885e-05
642,6,1e-05,0.2,False,False,False,2,461,3.038605500925057e-05
643,6,1e-05,0.2,False,False,False,3,876,0.0001154280443785
644,6,1e-05,0.2,False,False,True,0,1199,2.021221913266633e-05
645,6,1e-05,0.2,False,False,True,1,1199,5.90484639205717e-05
646,6,1e-05,0.2,False,False,True,2,1199,4.476754193281755e-05
647,6,1e-05,0.2,False,False,True,3,1199,3.6126011585740464e-05
648,6,1e-05,0.2,False,True,False,0,341,2.046380847270641e-05
649,6,1e-05,0.2,False,True,False,1,377,3.0982158211856907e-06
650,6,1e-05,0.2,False,True,False,2,185,3.7773792710326255e-06
651,6,1e-05,0.2,False,True,False,3,481,4.268346081231701e-05
652,6,1e-05,0.2,False,True,True,0,1199,1.1440291563246356e-05
653,6,1e-05,0.2,False,True,True,1,1199,1.0385525678048294e-06
654,6,1e-05,0.2,False,True,True,2,1199,7.663271416915816e-06
655,6,1e-05,0.2,False,True,True,3,1199,1.0395706088730134e-06
656,6,1e-05,0.2,True,False,False,0,221,3.784201561233935e-07
657,6,1e-05,0.2,True,False,False,1,353,5.555438957899062e-07
658,6,1e-05,0.2,True,False,False,2,291,2.6085051803760666e-07
659,6,1e-05,0.2,True,False,False,3,182,6.436347901712993e-07
660,6,1e-05,0.2,True,False,True,0,1199,2.938511668945568e-07
661,6,1e-05,0.2,True,False,True,1,1199,1.8547403867138763e-08
662,6,1e-05,0.2,True,False,True,2,1199,5.448980426369775e-06
663,6,1e-05,0.2,True,False,True,3,1199,1.21566731850332e-07
664,6,1e-05,0.2,True,True,False,0,228,1.0394210339000933e-07
665,6,1e-05,0.2,True,True,False,1,240,1.339764572342686e-07
666,6,1e-05,0.2,True,True,False,2,212,3.631395627352387e-07
667,6,1e-05,0.2,True,True,False,3,202,3.518222847732473e-07
668,6,1e-05,0.2,True,True,True,0,1199,2.653150371501046e-09
669,6,1e-05,0.2,True,True,True,1,1199,3.561025246269861e-09
670,6,1e-05,0.2,True,True,True,2,1199,1.8759099943315864e-09
671,6,1e-05,0.2,True,True,True,3,1199,1.954594327514125e-09
672,6,1e-05,0.3,False,False,False,0,748,8.442472205083085e-05
673,6,1e-05,0.3,False,False,False,1,893,8.623631242127877e-05
674,6,1e-05,0.3,False,False,False,2,1009,5.524023651797436e-05
675,6,1e-05,0.3,False,False,False,3,868,0.0001477405964079
676,6,1e-05,0.3,False,False,True,0,1199,4.877956604327335e-06
677,6,1e-05,0.3,False,False,True,1,1199,3.983057145460044e-06
678,6,1e-05,0.3,False,False,True,2,1199,9.824526849598608e-06
679,6,1e-05,0.3,False,False,True,3,1199,1.7176942094002452e-05
680,6,1e-05,0.3,False,True,False,0,167,1.6302771921253005e-06
681,6,1e-05,0.3,False,True,False,1,1199,6.445892409736492e-06
682,6,1e-05,0.3,False,True,False,2,276,8.098588418244929e-07
683,6,1e-05,0.3,False,True,False,3,172,2.4632408077618387e-06
684,6,1e-05,0.3,False,True,True,0,1199,1.6083593246484454e-05
685,6,1e-05,0.3,False,True,True,1,1199,4.380964206636634e-07
686,6,1e-05,0.3,False,True,True,2,1199,8.023304014495455e-07
687,6,1e-05,0.3,False,True,True,3,1199,1.2216888383426455e-05
688,6,1e-05,0.3,True,False,False,0,159,2.594273439338802e-07
689,6,1e-05,0.3,True,False,False,1,156,3.982907953598951e-07
690,6,1e-05,0.3,True,False,False,2,229,6.177729622553976e-07
691,6,1e-05,0.3,True,False,False,3,200,6.084709470552508e-07
692,6,1e-05,0.3,True,False,True,0,1199,3.5037177550430804e-09
693,6,1e-05,0.3,True,False,True,1,1199,2.359902561026799e-09
694,6,1e-05,0.3,True,False,True,2,1199,1.932510901524623e-09
695,6,1e-05,0.3,True,False,True,3,1199,2.8215512537716446e-09
696,6,1e-05,0.3,True,True,False,0,158,3.813841653303961e-07
697,6,1e-05,0.3,True,True,False,1,242,1.4553234352030093e-07
698,6,1e-05,0.3,True,True,False,2,400,8.311618084902958e-08
699,6,1e-05,0.3,True,True,False,3,168,4.156260430370113e-07
700,6,1e-05,0.3,True,True,True,0,1199,9.827237108512794e-10
701,6,1e-05,0.3,True,True,True,1,1199,4.358690751721004e-09
702,6,1e-05,0.3,True,True,True,2,1199,2.517237298060772e-09
703,6,1e-05,0.3,True,True,True,3,1199,2.136565349521449e-09
704,6,1e-05,0.4,False,False,False,0,1034,2.1947575914379715e-05
705,6,1e-05,0.4,False,False,False,1,1199,7.101269071519262e-05
706,6,1e-05,0.4,False,False,False,2,876,0.0002197355813625
707,6,1e-05,0.4,False,False,False,3,1199,0.0002420328547845
708,6,1e-05,0.4,False,False,True,0,1199,1.3633115949127905e-06
709,6,1e-05,0.4,False,False,True,1,1199,1.3740122673464652e-05
710,6,1e-05,0.4,False,False,True,2,1199,1.2402185727251564e-05
711,6,1e-05,0.4,False,False,True,3,1199,1.1231373967446494e-05
712,6,1e-05,0.4,False,True,False,0,146,1.457913620441167e-06
713,6,1e-05,0.4,False,True,False,1,281,1.918202464742011e-06
714,6,1e-05,0.4,False,True,False,2,541,1.459744011813026e-05
715,6,1e-05,0.4,False,True,False,3,671,6.882086072491148e-07
716,6,1e-05,0.4,False,True,True,0,1199,7.92823072215684e-06
717,6,1e-05,0.4,False,True,True,1,1199,5.376873586391386e-06
718,6,1e-05,0.4,False,True,True,2,1199,9.812181786581828e-07
719,6,1e-05,0.4,False,True,True,3,1199,7.467612996354805e-06
720,6,1e-05,0.4,True,False,False,0,174,2.3732721869943132e-08
721,6,1e-05,0.4,True,False,False,1,208,1.887764248539203e-07
722,6,1e-05,0.4,True,False,False,2,166,4.430895154702261e-07
723,6,1e-05,0.4,True,False,False,3,262,6.151551371153693e-07
724,6,1e-05,0.4,True,False,True,0,1199,8.877894912628762e-10
725,6,1e-05,0.4,True,False,True,1,1199,2.28895799896028e-09
726,6,1e-05,0.4,True,False,True,2,1199,1.8780354220021193e-09
727,6,1e-05,0.4,True,False,True,3,1199,2.276313830139625e-09
728,6,1e-05,0.4,True,True,False,0,249,2.30782896988734e-07
729,6,1e-05,0.4,True,True,False,1,216,4.463101183618618e-07
730,6,1e-05,0.4,True,True,False,2,263,2.804289544229193e-07
731,6,1e-05,0.4,True,True,False,3,239,5.190055137178852e-07
732,6,1e-05,0.4,True,True,True,0,1199,7.508513170833471e-09
733,6,1e-05,0.4,True,True,True,1,1199,2.668622227968466e-09
734,6,1e-05,0.4,True,True,True,2,1199,4.5864483516136246e-09
735,6,1e-05,0.4,True,True,True,3,1199,3.474943660733633e-09
736,6,1e-05,0.5,False,False,False,0,1199,0.0001405413654349
737,6,1e-05,0.5,False,False,False,1,152,6.365020977298596e-05
738,6,1e-05,0.5,False,False,False,2,195,3.3565122450383446e-05
739,6,1e-05,0.5,False,False,False,3,794,0.0001495082925941
740,6,1e-05,0.5,False,False,True,0,1199,1.6834181929529095e-06
741,6,1e-05,0.5,False,False,True,1,1199,1.0778268769833604e-05
742,6,1e-05,0.5,False,False,True,2,1199,4.551783845252113e-05
743,6,1e-05,0.5,False,False,True,3,1199,9.522338936519214e-06
744,6,1e-05,0.5,False,True,False,0,214,1.877579252460354e-06
745,6,1e-05,0.5,False,True,False,1,1199,6.028551854767481e-05
746,6,1e-05,0.5,False,True,False,2,367,4.561658613166527e-06
747,6,1e-05,0.5,False,True,False,3,1199,2.6780526213021315e-05
748,6,1e-05,0.5,False,True,True,0,1199,2.8911107690005143e-06
749,6,1e-05,0.5,False,True,True,1,1199,1.9819519309838747e-06
750,6,1e-05,0.5,False,True,True,2,1199,1.971100552318876e-06
751,6,1e-05,0.5,False,True,True,3,1199,1.397415821183345e-06
752,6,1e-05,0.5,True,False,False,0,308,1.0619392989086035e-06
753,6,1e-05,0.5,True,False,False,1,162,7.696118876460825e-07
754,6,1e-05,0.5,True,False,False,2,376,1.482372048002443e-06
755,6,1e-05,0.5,True,False,False,3,197,2.258610914726335e-07
756,6,1e-05,0.5,True,False,True,0,1199,5.048486048328433e-10
757,6,1e-05,0.5,True,False,True,1,1046,1.449835426186754e-09
758,6,1e-05,0.5,True,False,True,2,1199,1.0576310385275623e-09
759,6,1e-05,0.5,True,False,True,3,1199,4.8367600683635694e-09
760,6,1e-05,0.5,True,True,False,0,153,3.006045464303727e-07
761,6,1e-05,0.5,True,True,False,1,190,4.379802035318186e-07
762,6,1e-05,0.5,True,True,False,2,164,1.0746114234178069e-07
763,6,1e-05,0.5,True,True,False,3,206,4.103828681269723e-07
764,6,1e-05,0.5,True,True,True,0,1199,4.1245939031118734e-08
765,6,1e-05,0.5,True,True,True,1,1199,5.533481961539162e-09
766,6,1e-05,0.5,True,True,True,2,1159,3.794213306274048e-09
767,6,1e-05,0.5,True,True,True,3,1199,1.083504565431032e-08
768,9,0.0001,0.2,False,False,False,0,388,2.0965881536681773e-05
